datetime,open,high,low,close,volume,option_symbol,expiry_date
2024-01-11 20:04:00,2.26,2.26,2.26,2.26,50,O:SPY240125C00480000,2024-01-25
2024-01-11 20:08:00,2.17,2.17,2.17,2.17,50,O:SPY240125C00480000,2024-01-25
2024-01-11 20:57:00,2.25,2.25,2.25,2.25,100,O:SPY240125C00480000,2024-01-25
2024-01-12 14:30:00,3.09,3.12,3.04,3.12,66,O:SPY240126C00480000,2024-01-26
2024-01-12 14:31:00,3.19,3.24,3.19,3.22,10,O:SPY240126C00480000,2024-01-26
2024-01-12 14:32:00,3.17,3.2,3.1,3.1,69,O:SPY240126C00480000,2024-01-26
2024-01-12 14:33:00,3.13,3.2,3.13,3.2,111,O:SPY240126C00480000,2024-01-26
2024-01-12 14:34:00,3.15,3.19,3.11,3.19,98,O:SPY240126C00480000,2024-01-26
2024-01-12 14:35:00,3.21,3.21,3.16,3.16,26,O:SPY240126C00480000,2024-01-26
2024-01-12 14:36:00,3.19,3.26,3.19,3.26,42,O:SPY240126C00480000,2024-01-26
2024-01-12 14:37:00,3.36,3.36,3.3,3.3,108,O:SPY240126C00480000,2024-01-26
2024-01-12 14:38:00,3.37,3.39,3.36,3.39,86,O:SPY240126C00480000,2024-01-26
2024-01-12 14:39:00,3.4,3.44,3.4,3.42,19,O:SPY240126C00480000,2024-01-26
2024-01-12 14:40:00,3.41,3.44,3.4,3.44,7,O:SPY240126C00480000,2024-01-26
2024-01-12 14:41:00,3.43,3.48,3.43,3.43,50,O:SPY240126C00480000,2024-01-26
2024-01-12 14:42:00,3.37,3.37,3.32,3.36,47,O:SPY240126C00480000,2024-01-26
2024-01-12 14:43:00,3.38,3.4,3.36,3.4,7,O:SPY240126C00480000,2024-01-26
2024-01-12 14:44:00,3.48,3.48,3.41,3.41,45,O:SPY240126C00480000,2024-01-26
2024-01-12 14:45:00,3.44,3.45,3.4,3.4,6,O:SPY240126C00480000,2024-01-26
2024-01-12 14:46:00,3.42,3.43,3.4,3.43,12,O:SPY240126C00480000,2024-01-26
2024-01-12 14:47:00,3.46,3.5,3.45,3.5,240,O:SPY240126C00480000,2024-01-26
2024-01-12 14:48:00,3.46,3.46,3.45,3.45,3,O:SPY240126C00480000,2024-01-26
2024-01-12 14:49:00,3.34,3.35,3.29,3.29,90,O:SPY240126C00480000,2024-01-26
2024-01-12 14:50:00,3.28,3.32,3.28,3.32,7,O:SPY240126C00480000,2024-01-26
2024-01-12 14:51:00,3.32,3.32,3.3,3.3,11,O:SPY240126C00480000,2024-01-26
2024-01-12 14:53:00,3.29,3.29,3.17,3.17,44,O:SPY240126C00480000,2024-01-26
2024-01-12 14:54:00,3.19,3.23,3.19,3.2,72,O:SPY240126C00480000,2024-01-26
2024-01-12 14:55:00,3.17,3.17,3.16,3.16,3,O:SPY240126C00480000,2024-01-26
2024-01-12 14:56:00,3.23,3.23,3.15,3.15,9,O:SPY240126C00480000,2024-01-26
2024-01-12 14:57:00,3.07,3.07,3.07,3.07,15,O:SPY240126C00480000,2024-01-26
2024-01-12 14:58:00,3.0,3.0,3.0,3.0,15,O:SPY240126C00480000,2024-01-26
2024-01-12 14:59:00,2.94,2.94,2.89,2.89,10,O:SPY240126C00480000,2024-01-26
2024-01-12 15:00:00,2.8,2.8,2.63,2.63,18,O:SPY240126C00480000,2024-01-26
2024-01-12 15:01:00,2.71,2.71,2.63,2.63,7,O:SPY240126C00480000,2024-01-26
2024-01-12 15:02:00,2.57,2.59,2.51,2.53,26,O:SPY240126C00480000,2024-01-26
2024-01-12 15:03:00,2.56,2.63,2.56,2.63,54,O:SPY240126C00480000,2024-01-26
2024-01-12 15:04:00,2.66,2.66,2.64,2.65,20,O:SPY240126C00480000,2024-01-26
2024-01-12 15:05:00,2.63,2.7,2.63,2.7,7,O:SPY240126C00480000,2024-01-26
2024-01-12 15:06:00,2.72,2.77,2.72,2.75,28,O:SPY240126C00480000,2024-01-26
2024-01-12 15:07:00,2.76,2.88,2.74,2.88,53,O:SPY240126C00480000,2024-01-26
2024-01-12 15:08:00,2.9,2.94,2.88,2.88,47,O:SPY240126C00480000,2024-01-26
2024-01-12 15:09:00,2.88,2.88,2.84,2.84,19,O:SPY240126C00480000,2024-01-26
2024-01-12 15:10:00,2.87,2.88,2.87,2.88,24,O:SPY240126C00480000,2024-01-26
2024-01-12 15:11:00,2.8,2.8,2.7,2.7,11,O:SPY240126C00480000,2024-01-26
2024-01-12 15:12:00,2.72,2.72,2.63,2.63,16,O:SPY240126C00480000,2024-01-26
2024-01-12 15:13:00,2.6,2.62,2.53,2.62,29,O:SPY240126C00480000,2024-01-26
2024-01-12 15:14:00,2.55,2.57,2.55,2.57,4,O:SPY240126C00480000,2024-01-26
2024-01-12 15:15:00,2.56,2.63,2.56,2.63,3,O:SPY240126C00480000,2024-01-26
2024-01-12 15:16:00,2.7,2.7,2.68,2.69,7,O:SPY240126C00480000,2024-01-26
2024-01-12 15:17:00,2.68,2.68,2.5,2.5,45,O:SPY240126C00480000,2024-01-26
2024-01-12 15:18:00,2.5,2.52,2.4,2.4,25,O:SPY240126C00480000,2024-01-26
2024-01-12 15:19:00,2.42,2.42,2.38,2.38,12,O:SPY240126C00480000,2024-01-26
2024-01-12 15:20:00,2.43,2.45,2.42,2.45,7,O:SPY240126C00480000,2024-01-26
2024-01-12 15:21:00,2.4,2.51,2.4,2.48,20,O:SPY240126C00480000,2024-01-26
2024-01-12 15:22:00,2.48,2.48,2.46,2.46,2,O:SPY240126C00480000,2024-01-26
2024-01-12 15:23:00,2.4,2.51,2.4,2.51,289,O:SPY240126C00480000,2024-01-26
2024-01-12 15:24:00,2.56,2.6,2.56,2.6,27,O:SPY240126C00480000,2024-01-26
2024-01-12 15:25:00,2.62,2.62,2.57,2.62,18,O:SPY240126C00480000,2024-01-26
2024-01-12 15:28:00,2.49,2.58,2.49,2.58,6,O:SPY240126C00480000,2024-01-26
2024-01-12 15:29:00,2.59,2.59,2.59,2.59,1,O:SPY240126C00480000,2024-01-26
2024-01-12 15:31:00,2.68,2.68,2.66,2.66,8,O:SPY240126C00480000,2024-01-26
2024-01-12 15:32:00,2.71,2.71,2.69,2.69,7,O:SPY240126C00480000,2024-01-26
2024-01-12 15:33:00,2.66,2.66,2.64,2.64,2,O:SPY240126C00480000,2024-01-26
2024-01-12 15:34:00,2.61,2.61,2.55,2.55,12,O:SPY240126C00480000,2024-01-26
2024-01-12 15:35:00,2.64,2.64,2.58,2.58,7,O:SPY240126C00480000,2024-01-26
2024-01-12 15:37:00,2.54,2.54,2.54,2.54,1,O:SPY240126C00480000,2024-01-26
2024-01-12 15:38:00,2.5,2.53,2.5,2.53,3,O:SPY240126C00480000,2024-01-26
2024-01-12 15:39:00,2.48,2.48,2.38,2.38,9,O:SPY240126C00480000,2024-01-26
2024-01-12 15:40:00,2.48,2.5,2.48,2.5,2,O:SPY240126C00480000,2024-01-26
2024-01-12 15:41:00,2.48,2.55,2.48,2.55,4,O:SPY240126C00480000,2024-01-26
2024-01-12 15:42:00,2.4,2.4,2.38,2.39,30,O:SPY240126C00480000,2024-01-26
2024-01-12 15:43:00,2.3,2.3,2.27,2.3,35,O:SPY240126C00480000,2024-01-26
2024-01-12 15:44:00,2.48,2.48,2.48,2.48,2,O:SPY240126C00480000,2024-01-26
2024-01-12 15:45:00,2.46,2.46,2.45,2.45,4,O:SPY240126C00480000,2024-01-26
2024-01-12 15:46:00,2.51,2.55,2.51,2.52,57,O:SPY240126C00480000,2024-01-26
2024-01-12 15:47:00,2.53,2.53,2.47,2.47,3,O:SPY240126C00480000,2024-01-26
2024-01-12 15:48:00,2.44,2.44,2.33,2.34,36,O:SPY240126C00480000,2024-01-26
2024-01-12 15:49:00,2.31,2.31,2.3,2.3,12,O:SPY240126C00480000,2024-01-26
2024-01-12 15:50:00,2.33,2.34,2.33,2.34,8,O:SPY240126C00480000,2024-01-26
2024-01-12 15:51:00,2.29,2.29,2.27,2.27,19,O:SPY240126C00480000,2024-01-26
2024-01-12 15:52:00,2.26,2.26,2.21,2.23,20,O:SPY240126C00480000,2024-01-26
2024-01-12 15:53:00,2.18,2.18,2.15,2.18,12,O:SPY240126C00480000,2024-01-26
2024-01-12 15:54:00,2.17,2.18,2.17,2.18,3,O:SPY240126C00480000,2024-01-26
2024-01-12 15:55:00,2.18,2.21,2.17,2.21,16,O:SPY240126C00480000,2024-01-26
2024-01-12 15:56:00,2.28,2.29,2.23,2.23,15,O:SPY240126C00480000,2024-01-26
2024-01-12 15:57:00,2.23,2.28,2.23,2.28,11,O:SPY240126C00480000,2024-01-26
2024-01-12 15:58:00,2.28,2.28,2.28,2.28,2,O:SPY240126C00480000,2024-01-26
2024-01-12 15:59:00,2.29,2.32,2.29,2.32,3,O:SPY240126C00480000,2024-01-26
2024-01-12 16:00:00,2.3,2.3,2.29,2.29,13,O:SPY240126C00480000,2024-01-26
2024-01-12 16:01:00,2.29,2.29,2.27,2.27,2,O:SPY240126C00480000,2024-01-26
2024-01-12 16:04:00,2.43,2.43,2.42,2.42,2,O:SPY240126C00480000,2024-01-26
2024-01-12 16:05:00,2.36,2.36,2.36,2.36,2,O:SPY240126C00480000,2024-01-26
2024-01-12 16:06:00,2.34,2.45,2.34,2.45,6,O:SPY240126C00480000,2024-01-26
2024-01-12 16:09:00,2.55,2.59,2.54,2.54,14,O:SPY240126C00480000,2024-01-26
2024-01-12 16:10:00,2.6,2.6,2.6,2.6,2,O:SPY240126C00480000,2024-01-26
2024-01-12 16:11:00,2.52,2.52,2.52,2.52,5,O:SPY240126C00480000,2024-01-26
2024-01-12 16:12:00,2.51,2.51,2.5,2.5,5,O:SPY240126C00480000,2024-01-26
2024-01-12 16:13:00,2.49,2.52,2.49,2.49,5,O:SPY240126C00480000,2024-01-26
2024-01-12 16:14:00,2.49,2.54,2.49,2.52,11,O:SPY240126C00480000,2024-01-26
2024-01-12 16:16:00,2.56,2.56,2.56,2.56,2,O:SPY240126C00480000,2024-01-26
2024-01-12 16:17:00,2.57,2.58,2.57,2.58,4,O:SPY240126C00480000,2024-01-26
2024-01-12 16:18:00,2.57,2.58,2.57,2.58,2,O:SPY240126C00480000,2024-01-26
2024-01-12 16:19:00,2.57,2.57,2.55,2.55,28,O:SPY240126C00480000,2024-01-26
2024-01-12 16:21:00,2.53,2.53,2.5,2.5,4,O:SPY240126C00480000,2024-01-26
2024-01-12 16:22:00,2.56,2.56,2.56,2.56,1,O:SPY240126C00480000,2024-01-26
2024-01-12 16:23:00,2.44,2.47,2.44,2.47,2,O:SPY240126C00480000,2024-01-26
2024-01-12 16:25:00,2.49,2.49,2.49,2.49,26,O:SPY240126C00480000,2024-01-26
2024-01-12 16:26:00,2.57,2.59,2.57,2.59,11,O:SPY240126C00480000,2024-01-26
2024-01-12 16:28:00,2.59,2.59,2.59,2.59,3,O:SPY240126C00480000,2024-01-26
2024-01-12 16:29:00,2.56,2.56,2.55,2.55,7,O:SPY240126C00480000,2024-01-26
2024-01-12 16:30:00,2.6,2.62,2.6,2.62,9,O:SPY240126C00480000,2024-01-26
2024-01-12 16:31:00,2.55,2.55,2.55,2.55,12,O:SPY240126C00480000,2024-01-26
2024-01-12 16:32:00,2.56,2.56,2.56,2.56,2,O:SPY240126C00480000,2024-01-26
2024-01-12 16:33:00,2.56,2.57,2.56,2.57,4,O:SPY240126C00480000,2024-01-26
2024-01-12 16:34:00,2.57,2.57,2.53,2.53,112,O:SPY240126C00480000,2024-01-26
2024-01-12 16:36:00,2.51,2.51,2.48,2.48,45,O:SPY240126C00480000,2024-01-26
2024-01-12 16:37:00,2.35,2.35,2.22,2.22,12,O:SPY240126C00480000,2024-01-26
2024-01-12 16:38:00,2.27,2.27,2.22,2.22,42,O:SPY240126C00480000,2024-01-26
2024-01-12 16:39:00,2.17,2.31,2.15,2.31,9,O:SPY240126C00480000,2024-01-26
2024-01-12 16:40:00,2.31,2.31,2.22,2.22,6,O:SPY240126C00480000,2024-01-26
2024-01-12 16:41:00,2.2,2.2,2.2,2.2,10,O:SPY240126C00480000,2024-01-26
2024-01-12 16:42:00,2.23,2.23,2.23,2.23,4,O:SPY240126C00480000,2024-01-26
2024-01-12 16:43:00,2.24,2.24,2.24,2.24,40,O:SPY240126C00480000,2024-01-26
2024-01-12 16:44:00,2.3,2.3,2.3,2.3,13,O:SPY240126C00480000,2024-01-26
2024-01-12 16:45:00,2.21,2.21,2.21,2.21,12,O:SPY240126C00480000,2024-01-26
2024-01-12 16:47:00,2.3,2.3,2.3,2.3,1,O:SPY240126C00480000,2024-01-26
2024-01-12 16:49:00,2.25,2.25,2.25,2.25,2,O:SPY240126C00480000,2024-01-26
2024-01-12 16:52:00,2.26,2.26,2.17,2.17,17,O:SPY240126C00480000,2024-01-26
2024-01-12 16:58:00,2.24,2.24,2.24,2.24,1,O:SPY240126C00480000,2024-01-26
2024-01-12 16:59:00,2.24,2.24,2.24,2.24,1,O:SPY240126C00480000,2024-01-26
2024-01-12 17:01:00,2.19,2.19,2.1,2.11,83,O:SPY240126C00480000,2024-01-26
2024-01-12 17:02:00,2.17,2.17,2.17,2.17,23,O:SPY240126C00480000,2024-01-26
2024-01-12 17:05:00,2.15,2.15,2.15,2.15,2,O:SPY240126C00480000,2024-01-26
2024-01-12 17:06:00,2.2,2.25,2.2,2.25,7,O:SPY240126C00480000,2024-01-26
2024-01-12 17:08:00,2.18,2.18,2.18,2.18,5,O:SPY240126C00480000,2024-01-26
2024-01-12 17:10:00,2.23,2.23,2.23,2.23,3,O:SPY240126C00480000,2024-01-26
2024-01-12 17:11:00,2.19,2.21,2.19,2.21,2,O:SPY240126C00480000,2024-01-26
2024-01-12 17:12:00,2.28,2.28,2.28,2.28,5,O:SPY240126C00480000,2024-01-26
2024-01-12 17:13:00,2.27,2.27,2.24,2.24,6,O:SPY240126C00480000,2024-01-26
2024-01-12 17:14:00,2.28,2.28,2.28,2.28,1,O:SPY240126C00480000,2024-01-26
2024-01-12 17:15:00,2.27,2.27,2.27,2.27,1,O:SPY240126C00480000,2024-01-26
2024-01-12 17:16:00,2.33,2.33,2.33,2.33,1,O:SPY240126C00480000,2024-01-26
2024-01-12 17:17:00,2.29,2.29,2.29,2.29,1,O:SPY240126C00480000,2024-01-26
2024-01-12 17:18:00,2.35,2.36,2.35,2.36,11,O:SPY240126C00480000,2024-01-26
2024-01-12 17:20:00,2.36,2.38,2.35,2.35,13,O:SPY240126C00480000,2024-01-26
2024-01-12 17:25:00,2.17,2.18,2.13,2.17,86,O:SPY240126C00480000,2024-01-26
2024-01-12 17:27:00,2.17,2.19,2.17,2.19,12,O:SPY240126C00480000,2024-01-26
2024-01-12 17:30:00,2.28,2.28,2.28,2.28,1,O:SPY240126C00480000,2024-01-26
2024-01-12 17:31:00,2.29,2.33,2.29,2.33,27,O:SPY240126C00480000,2024-01-26
2024-01-12 17:32:00,2.22,2.22,2.22,2.22,1,O:SPY240126C00480000,2024-01-26
2024-01-12 17:33:00,2.23,2.23,2.23,2.23,1,O:SPY240126C00480000,2024-01-26
2024-01-12 17:35:00,2.28,2.28,2.23,2.23,4,O:SPY240126C00480000,2024-01-26
2024-01-12 17:36:00,2.2,2.24,2.2,2.24,17,O:SPY240126C00480000,2024-01-26
2024-01-12 17:37:00,2.22,2.22,2.17,2.17,51,O:SPY240126C00480000,2024-01-26
2024-01-12 17:40:00,2.31,2.31,2.31,2.31,40,O:SPY240126C00480000,2024-01-26
2024-01-12 17:41:00,2.18,2.18,2.18,2.18,1,O:SPY240126C00480000,2024-01-26
2024-01-12 17:44:00,2.27,2.31,2.27,2.3,28,O:SPY240126C00480000,2024-01-26
2024-01-12 17:48:00,2.2,2.2,2.2,2.2,2,O:SPY240126C00480000,2024-01-26
2024-01-12 17:50:00,2.25,2.25,2.25,2.25,1,O:SPY240126C00480000,2024-01-26
2024-01-12 17:56:00,2.43,2.43,2.43,2.43,1,O:SPY240126C00480000,2024-01-26
2024-01-12 17:59:00,2.31,2.31,2.31,2.31,3,O:SPY240126C00480000,2024-01-26
2024-01-12 18:01:00,2.42,2.42,2.42,2.42,1,O:SPY240126C00480000,2024-01-26
2024-01-12 18:02:00,2.43,2.43,2.43,2.43,11,O:SPY240126C00480000,2024-01-26
2024-01-12 18:03:00,2.42,2.42,2.41,2.41,2,O:SPY240126C00480000,2024-01-26
2024-01-12 18:04:00,2.41,2.41,2.41,2.41,1,O:SPY240126C00480000,2024-01-26
2024-01-12 18:05:00,2.42,2.42,2.42,2.42,25,O:SPY240126C00480000,2024-01-26
2024-01-12 18:06:00,2.44,2.45,2.44,2.45,26,O:SPY240126C00480000,2024-01-26
2024-01-12 18:07:00,2.39,2.39,2.39,2.39,1,O:SPY240126C00480000,2024-01-26
2024-01-12 18:08:00,2.44,2.44,2.44,2.44,1,O:SPY240126C00480000,2024-01-26
2024-01-12 18:10:00,2.47,2.47,2.47,2.47,10,O:SPY240126C00480000,2024-01-26
2024-01-12 18:12:00,2.49,2.49,2.49,2.49,25,O:SPY240126C00480000,2024-01-26
2024-01-12 18:13:00,2.49,2.51,2.45,2.46,47,O:SPY240126C00480000,2024-01-26
2024-01-12 18:18:00,2.48,2.48,2.48,2.48,1,O:SPY240126C00480000,2024-01-26
2024-01-12 18:19:00,2.45,2.45,2.45,2.45,1,O:SPY240126C00480000,2024-01-26
2024-01-12 18:21:00,2.42,2.42,2.42,2.42,2,O:SPY240126C00480000,2024-01-26
2024-01-12 18:22:00,2.53,2.53,2.53,2.53,5,O:SPY240126C00480000,2024-01-26
2024-01-12 18:24:00,2.46,2.46,2.46,2.46,1,O:SPY240126C00480000,2024-01-26
2024-01-12 18:29:00,2.5,2.5,2.48,2.48,140,O:SPY240126C00480000,2024-01-26
2024-01-12 18:31:00,2.52,2.52,2.52,2.52,3,O:SPY240126C00480000,2024-01-26
2024-01-12 18:33:00,2.47,2.47,2.47,2.47,36,O:SPY240126C00480000,2024-01-26
2024-01-12 18:38:00,2.53,2.56,2.53,2.56,64,O:SPY240126C00480000,2024-01-26
2024-01-12 18:39:00,2.57,2.58,2.57,2.58,6,O:SPY240126C00480000,2024-01-26
2024-01-12 18:40:00,2.58,2.59,2.58,2.59,15,O:SPY240126C00480000,2024-01-26
2024-01-12 18:41:00,2.55,2.57,2.55,2.56,13,O:SPY240126C00480000,2024-01-26
2024-01-12 18:42:00,2.56,2.56,2.54,2.56,9,O:SPY240126C00480000,2024-01-26
2024-01-12 18:46:00,2.51,2.51,2.5,2.5,11,O:SPY240126C00480000,2024-01-26
2024-01-12 18:47:00,2.51,2.51,2.51,2.51,5,O:SPY240126C00480000,2024-01-26
2024-01-12 18:48:00,2.5,2.5,2.5,2.5,5,O:SPY240126C00480000,2024-01-26
2024-01-12 18:49:00,2.55,2.55,2.55,2.55,10,O:SPY240126C00480000,2024-01-26
2024-01-12 18:50:00,2.54,2.54,2.54,2.54,1,O:SPY240126C00480000,2024-01-26
2024-01-12 18:51:00,2.5,2.5,2.47,2.47,2,O:SPY240126C00480000,2024-01-26
2024-01-12 18:53:00,2.52,2.52,2.52,2.52,1,O:SPY240126C00480000,2024-01-26
2024-01-12 18:55:00,2.57,2.6,2.57,2.6,11,O:SPY240126C00480000,2024-01-26
2024-01-12 18:58:00,2.6,2.6,2.6,2.6,102,O:SPY240126C00480000,2024-01-26
2024-01-12 18:59:00,2.61,2.61,2.61,2.61,1,O:SPY240126C00480000,2024-01-26
2024-01-12 19:01:00,2.6,2.6,2.6,2.6,2,O:SPY240126C00480000,2024-01-26
2024-01-12 19:03:00,2.6,2.6,2.6,2.6,1,O:SPY240126C00480000,2024-01-26
2024-01-12 19:04:00,2.62,2.62,2.61,2.62,18,O:SPY240126C00480000,2024-01-26
2024-01-12 19:05:00,2.63,2.64,2.62,2.64,9,O:SPY240126C00480000,2024-01-26
2024-01-12 19:06:00,2.64,2.64,2.64,2.64,6,O:SPY240126C00480000,2024-01-26
2024-01-12 19:07:00,2.62,2.62,2.62,2.62,1,O:SPY240126C00480000,2024-01-26
2024-01-12 19:08:00,2.65,2.65,2.65,2.65,78,O:SPY240126C00480000,2024-01-26
2024-01-12 19:09:00,2.66,2.66,2.65,2.65,8,O:SPY240126C00480000,2024-01-26
2024-01-12 19:10:00,2.64,2.64,2.64,2.64,14,O:SPY240126C00480000,2024-01-26
2024-01-12 19:14:00,2.68,2.68,2.67,2.67,15,O:SPY240126C00480000,2024-01-26
2024-01-12 19:15:00,2.66,2.66,2.66,2.66,20,O:SPY240126C00480000,2024-01-26
2024-01-12 19:17:00,2.69,2.72,2.69,2.72,7,O:SPY240126C00480000,2024-01-26
2024-01-12 19:18:00,2.68,2.7,2.65,2.65,7,O:SPY240126C00480000,2024-01-26
2024-01-12 19:22:00,2.57,2.57,2.47,2.47,61,O:SPY240126C00480000,2024-01-26
2024-01-12 19:23:00,2.52,2.54,2.52,2.54,4,O:SPY240126C00480000,2024-01-26
2024-01-12 19:24:00,2.57,2.57,2.56,2.56,126,O:SPY240126C00480000,2024-01-26
2024-01-12 19:25:00,2.57,2.57,2.55,2.55,4,O:SPY240126C00480000,2024-01-26
2024-01-12 19:30:00,2.54,2.54,2.54,2.54,6,O:SPY240126C00480000,2024-01-26
2024-01-12 19:31:00,2.52,2.52,2.52,2.52,3,O:SPY240126C00480000,2024-01-26
2024-01-12 19:33:00,2.37,2.37,2.37,2.37,15,O:SPY240126C00480000,2024-01-26
2024-01-12 19:34:00,2.37,2.4,2.37,2.4,16,O:SPY240126C00480000,2024-01-26
2024-01-12 19:35:00,2.36,2.36,2.36,2.36,4,O:SPY240126C00480000,2024-01-26
2024-01-12 19:36:00,2.31,2.33,2.31,2.33,2,O:SPY240126C00480000,2024-01-26
2024-01-12 19:37:00,2.4,2.4,2.4,2.4,20,O:SPY240126C00480000,2024-01-26
2024-01-12 19:38:00,2.41,2.41,2.4,2.41,11,O:SPY240126C00480000,2024-01-26
2024-01-12 19:43:00,2.33,2.33,2.33,2.33,1,O:SPY240126C00480000,2024-01-26
2024-01-12 19:44:00,2.37,2.37,2.34,2.34,6,O:SPY240126C00480000,2024-01-26
2024-01-12 19:46:00,2.32,2.32,2.3,2.3,3,O:SPY240126C00480000,2024-01-26
2024-01-12 19:47:00,2.3,2.3,2.3,2.3,1,O:SPY240126C00480000,2024-01-26
2024-01-12 19:50:00,2.34,2.37,2.34,2.37,6,O:SPY240126C00480000,2024-01-26
2024-01-12 19:54:00,2.33,2.33,2.33,2.33,2,O:SPY240126C00480000,2024-01-26
2024-01-12 19:57:00,2.35,2.35,2.35,2.35,3,O:SPY240126C00480000,2024-01-26
2024-01-12 19:58:00,2.29,2.29,2.29,2.29,1,O:SPY240126C00480000,2024-01-26
2024-01-12 19:59:00,2.27,2.27,2.27,2.27,3,O:SPY240126C00480000,2024-01-26
2024-01-12 20:01:00,2.21,2.22,2.21,2.22,19,O:SPY240126C00480000,2024-01-26
2024-01-12 20:02:00,2.22,2.22,2.22,2.22,1,O:SPY240126C00480000,2024-01-26
2024-01-12 20:04:00,2.22,2.22,2.22,2.22,2,O:SPY240126C00480000,2024-01-26
2024-01-12 20:05:00,2.22,2.22,2.22,2.22,3,O:SPY240126C00480000,2024-01-26
2024-01-12 20:07:00,2.27,2.31,2.27,2.31,41,O:SPY240126C00480000,2024-01-26
2024-01-12 20:08:00,2.33,2.33,2.3,2.3,3,O:SPY240126C00480000,2024-01-26
2024-01-12 20:10:00,2.22,2.22,2.22,2.22,1,O:SPY240126C00480000,2024-01-26
2024-01-12 20:12:00,2.25,2.25,2.25,2.25,1,O:SPY240126C00480000,2024-01-26
2024-01-12 20:13:00,2.25,2.25,2.25,2.25,1,O:SPY240126C00480000,2024-01-26
2024-01-12 20:16:00,2.26,2.26,2.26,2.26,2,O:SPY240126C00480000,2024-01-26
2024-01-12 20:18:00,2.19,2.19,2.18,2.18,2,O:SPY240126C00480000,2024-01-26
2024-01-12 20:19:00,2.22,2.22,2.22,2.22,2,O:SPY240126C00480000,2024-01-26
2024-01-12 20:20:00,2.17,2.17,2.17,2.17,14,O:SPY240126C00480000,2024-01-26
2024-01-12 20:21:00,2.2,2.2,2.18,2.18,2,O:SPY240126C00480000,2024-01-26
2024-01-12 20:22:00,2.18,2.18,2.15,2.15,15,O:SPY240126C00480000,2024-01-26
2024-01-12 20:24:00,2.1,2.1,2.1,2.1,1,O:SPY240126C00480000,2024-01-26
2024-01-12 20:25:00,2.19,2.19,2.19,2.19,1,O:SPY240126C00480000,2024-01-26
2024-01-12 20:27:00,2.17,2.17,2.17,2.17,2,O:SPY240126C00480000,2024-01-26
2024-01-12 20:29:00,2.22,2.27,2.22,2.25,26,O:SPY240126C00480000,2024-01-26
2024-01-12 20:30:00,2.23,2.23,2.2,2.2,8,O:SPY240126C00480000,2024-01-26
2024-01-12 20:31:00,2.28,2.28,2.28,2.28,5,O:SPY240126C00480000,2024-01-26
2024-01-12 20:33:00,2.28,2.28,2.25,2.25,4,O:SPY240126C00480000,2024-01-26
2024-01-12 20:34:00,2.24,2.31,2.24,2.31,6,O:SPY240126C00480000,2024-01-26
2024-01-12 20:35:00,2.29,2.31,2.29,2.31,135,O:SPY240126C00480000,2024-01-26
2024-01-12 20:36:00,2.33,2.33,2.33,2.33,10,O:SPY240126C00480000,2024-01-26
2024-01-12 20:38:00,2.3,2.32,2.3,2.32,21,O:SPY240126C00480000,2024-01-26
2024-01-12 20:39:00,2.27,2.27,2.27,2.27,6,O:SPY240126C00480000,2024-01-26
2024-01-12 20:40:00,2.27,2.27,2.19,2.19,7,O:SPY240126C00480000,2024-01-26
2024-01-12 20:43:00,2.31,2.31,2.31,2.31,1,O:SPY240126C00480000,2024-01-26
2024-01-12 20:44:00,2.33,2.33,2.3,2.3,13,O:SPY240126C00480000,2024-01-26
2024-01-12 20:45:00,2.32,2.32,2.32,2.32,1,O:SPY240126C00480000,2024-01-26
2024-01-12 20:46:00,2.36,2.36,2.36,2.36,5,O:SPY240126C00480000,2024-01-26
2024-01-12 20:48:00,2.38,2.38,2.36,2.36,3,O:SPY240126C00480000,2024-01-26
2024-01-12 20:49:00,2.37,2.37,2.37,2.37,3,O:SPY240126C00480000,2024-01-26
2024-01-12 20:50:00,2.41,2.41,2.39,2.39,16,O:SPY240126C00480000,2024-01-26
2024-01-12 20:51:00,2.37,2.37,2.33,2.33,30,O:SPY240126C00480000,2024-01-26
2024-01-12 20:53:00,2.45,2.45,2.43,2.43,5,O:SPY240126C00480000,2024-01-26
2024-01-12 20:54:00,2.45,2.45,2.45,2.45,179,O:SPY240126C00480000,2024-01-26
2024-01-12 20:55:00,2.46,2.5,2.46,2.47,116,O:SPY240126C00480000,2024-01-26
2024-01-12 20:56:00,2.43,2.43,2.42,2.43,7,O:SPY240126C00480000,2024-01-26
2024-01-12 20:57:00,2.44,2.45,2.42,2.42,9,O:SPY240126C00480000,2024-01-26
2024-01-12 20:58:00,2.44,2.45,2.44,2.45,8,O:SPY240126C00480000,2024-01-26
2024-01-12 20:59:00,2.48,2.49,2.39,2.39,55,O:SPY240126C00480000,2024-01-26
2024-01-16 14:35:00,2.26,2.26,2.26,2.26,1,O:SPY240130C00480000,2024-01-30
2024-01-16 14:45:00,1.95,1.95,1.95,1.95,1,O:SPY240130C00480000,2024-01-30
2024-01-16 14:50:00,1.96,1.96,1.96,1.96,1,O:SPY240130C00480000,2024-01-30
2024-01-16 14:56:00,1.98,1.98,1.98,1.98,1,O:SPY240130C00480000,2024-01-30
2024-01-16 15:06:00,2.08,2.08,2.08,2.08,1,O:SPY240130C00480000,2024-01-30
2024-01-16 15:18:00,2.31,2.31,2.31,2.31,11,O:SPY240130C00480000,2024-01-30
2024-01-16 15:19:00,2.31,2.31,2.31,2.31,1,O:SPY240130C00480000,2024-01-30
